0.00121281598198753,-0.793799863045548,-0.351838074573406,-1.82298943135985,-2.92114317792039,0.865422346047759,1.80163733832239,-0.0230881730467118,1.03116623677631,2.42012755234462
0.0279130968801304,-0.746946208839476,-0.317211831839816,-1.7396189436793,-2.79315439939627,0.879362171867257,1.80429285222262,0.00410336773939296,1.04334997538901,2.41120927745001
0.00739280632042699,-0.780900260362561,-0.343183650326137,-1.7963759065233,-2.8772066045563,0.868857408792533,1.80287220813719,-0.0167653879695874,1.03438130131881,2.41762069462216
0.350043275565741,-0.361371521202277,0.0325649693128527,-1.26304088967968,-2.21390353966281,1.13632248197518,2.00014448481408,0.32811964425253,1.28867617092732,2.56966742775216
0.691100558951234,-0.00207972459503697,0.381837748994585,-0.879452053573423,-1.79945617616534,1.45541007738587,2.2949217689736,0.669753648769957,1.60333467967455,2.84920793458805
-0.0110851992108424,-0.812457300286967,-0.365423423313633,-1.86435128378097,-2.99443609498115,0.846334012586343,1.77479649710463,-0.0353900947846984,1.01000943839074,2.39591300788038
-0.148388409657849,-0.928981747779595,-0.489709907910646,-1.98905033763603,-3.14934142705378,0.653628242841291,1.52855767642921,-0.171586828512606,0.805461400725424,2.13578787132406
0.00151178604922141,-0.793123626399692,-0.351408628851063,-1.82146581439924,-2.91852457920631,0.865642956964979,1.80181443941231,-0.0227822391660347,1.03139295591003,2.42010230489457
-0.0168189674561851,-0.817567394525224,-0.370497277229067,-1.87218123734519,-3.00712569557644,0.836546243668427,1.76091782871211,-0.0410571264720095,0.999289416811405,2.3813932821791
-0.388264052899518,-1.19118393359265,-0.73951532481228,-2.28766485230009,-3.49553490132839,0.433572017075883,1.29888555035421,-0.412167877349404,0.58555613464309,1.90140027534366
