1,1,1
1,1,0.666666666666667
1,1,0.777777777777778
1,1,0.222222222222222
1,1,0.444444444444444
1,0.95,0.888888888888889
1,0.8,0.222222222222222
1,0.65,1
1,1,0.111111111111111
1,0.95,1
1,0.95,0.777777777777778
1,0.95,0.222222222222222
1,0.95,0.111111111111111
1,0.75,0.222222222222222
1,0.9,0.777777777777778
1,0.9,0.222222222222222
1,0.05,0.666666666666667
1,0.8,1
1,0.9,0.555555555555556
1,0.65,0.111111111111111
1,0.7,0.444444444444444
1,0.85,0.666666666666667
0.991150442477876,0.45,0.888888888888889
1,0.85,0.777777777777778
1,0.8,0.444444444444444
0.982300884955752,0.25,0.777777777777778
1,0.8,0.666666666666667
1,0.85,1
1,0.05,0.888888888888889
1,0.75,0.777777777777778
1,0.8,0
1,0.75,1
1,0,0.666666666666667
1,0.35,0.666666666666667
1,0.7,0.222222222222222
1,0.85,0.111111111111111
0.991150442477876,0.45,0
1,0.5,0.555555555555556
1,0.75,0.555555555555556
1,0.1,0.444444444444444
0.991150442477876,0.95,0.222222222222222
1,0.7,0
0.991150442477876,0.45,0.333333333333333
1,0.5,0.444444444444444
0.991150442477876,0.75,1
0.982300884955752,0.95,0
1,0.65,0.222222222222222
0.991150442477876,0.25,0.222222222222222
1,0.7,0.555555555555556
0.955752212389381,0.7,0.888888888888889
1,0.7,0.333333333333333
1,0.7,0.777777777777778
1,0.3,0.333333333333333
1,0.5,0.111111111111111
0.991150442477876,0.35,0.333333333333333
0.991150442477876,0.3,0.222222222222222
1,0.55,1
1,0.65,0.777777777777778
1,0.65,0.666666666666667
0.991150442477876,0.85,1
1,0.65,0.888888888888889
1,0.5,1
1,0.55,0.222222222222222
0.734513274336283,0.65,0.333333333333333
1,0.6,0.888888888888889
1,0.1,0.888888888888889
0.991150442477876,0.65,0
1,0.3,0.777777777777778
0,0.3,1
0.982300884955752,1,1
0.345132743362832,0.75,0.222222222222222
1,0.6,0.555555555555556
1,0.6,1
1,0.3,0.555555555555556
0.991150442477876,1,0.888888888888889
1,0.55,0.333333333333333
1,0.45,0.888888888888889
1,0.5,0.222222222222222
1,0.45,0.222222222222222
0.982300884955752,0.6,0.888888888888889
1,0.45,0.444444444444444
0.991150442477876,0.55,0.555555555555556
0.991150442477876,0.1,0.111111111111111
0.982300884955752,0,1
0.982300884955752,0.65,0.444444444444444
0.955752212389381,0.45,1
1,0.5,0.888888888888889
1,0.3,0.888888888888889
0.893805309734513,0.9,1
0.955752212389381,0.1,0
1,0.35,1
0.991150442477876,0.9,0.888888888888889
1,0.5,0
0.991150442477876,0.65,0.888888888888889
1,0.45,0.666666666666667
0.973451327433628,1,0.555555555555556
0.991150442477876,0.5,0.555555555555556
1,0.45,0
0.964601769911505,0,0.111111111111111
0.991150442477876,0.6,0.666666666666667
0.964601769911505,0.65,0.222222222222222
